Tiempo, LAP, Signal,Distancia
00:00.5, 8e276b,-63,0
00:00.5, 8e276b,-60,0
00:00.6, 8e276b,-64,0
00:00.6, 8e276b,-63,0
00:00.6, 8e276b,-65,0
00:00.9, 8e276b,-55,0
00:00.9, 8e276b,-65,0
00:01.0, 8e276b,-64,0
00:01.0, 8e276b,-63,0
00:01.0, 8e276b,-64,0
00:01.6, 8e276b,-55,0
00:01.6, 8e276b,-55,0
00:01.6, 8e276b,-57,0
00:01.6, 8e276b,-65,0
00:02.6, 8e276b,-49,0
00:02.6, 8e276b,-63,0
00:02.6, 8e276b,-62,0
00:02.6, 8e276b,-63,0
00:03.0, 8e276b,-63,0
00:03.0, 8e276b,-63,0
00:03.4, 8e276b,-61,0
00:03.4, 8e276b,-63,0
00:03.4, 8e276b,-62,0
00:03.5, 8e276b,-67,0
00:03.7, 8e276b,-64,0
00:03.7, 8e276b,-63,0
00:03.7, 8e276b,-62,0
00:04.3, 8e276b,-76,0
00:04.9, 8e276b,-61,0
00:05.1, 8e276b,-62,0
00:05.1, 8e276b,-65,0
00:05.1, 8e276b,-64,0
00:05.7, 8e276b,-38,0
00:05.8, 8e276b,-62,0
00:06.0, 8e276b,-65,0
00:06.1, 8e276b,-64,0
00:06.1, 8e276b,-65,0
00:06.1, 8e276b,-64,0
00:06.2, 8e276b,-65,0
00:06.5, 8e276b,-63,0
00:06.7, 8e276b,-58,0
00:06.7, 8e276b,-62,0
00:06.9, 8e276b,-63,0
00:06.9, 8e276b,-64,0
00:06.9, 8e276b,-63,0
00:07.1, 8e276b,-60,0
00:07.1, 8e276b,-61,0
00:07.5, 8e276b,-59,0
00:07.5, 8e276b,-60,0
00:07.6, 8e276b,-60,0
00:07.6, 8e276b,-66,0
00:08.7, 8e276b,-71,0
00:08.7, 8e276b,-72,0
00:08.8, 8e276b,-57,0
00:08.8, 8e276b,-57,0
00:08.8, 8e276b,-58,0
00:09.0, 8e276b,-59,0
00:09.5, 827b65,-55,0
00:09.7, 827b65,-60,0
00:09.7, 827b65,-54,0
00:10.3, 827b65,-62,0
00:10.3, 827b65,-63,0
00:10.5, 827b65,-59,0
00:10.5, 827b65,-59,0
00:10.6, 827b65,-60,0
00:11.1, 827b65,-61,0
00:11.1, 827b65,-62,0
00:11.1, 827b65,-65,0
00:11.1, 827b65,-64,0
00:11.2, 827b65,-65,0
00:11.3, 827b65,-67,0
00:11.4, 827b65,-61,0
00:11.9, 827b65,-53,0
00:12.3, 827b65,-58,0
00:13.1, 827b65,-61,0
00:13.2, 827b65,-62,0
00:13.2, 827b65,-61,0
00:13.2, 827b65,-61,0
00:13.3, 827b65,-63,0
00:13.4, 827b65,-58,0
00:13.4, 827b65,-63,0
00:13.4, 827b65,-61,0
00:14.2, 827b65,-62,0
00:14.2, 827b65,-58,0
00:14.8, 827b65,-67,0
00:14.8, 827b65,-64,0
00:14.8, 827b65,-67,0
00:14.9, 827b65,-61,0
00:14.9, 827b65,-63,0
00:15.2, 827b65,-66,0
00:15.8, 827b65,-63,0
00:15.9, 827b65,-64,0
00:15.9, 827b65,-63,0
00:16.2, 827b65,-67,0
00:16.6, 827b65,-63,0
00:16.9, 827b65,-45,0
00:16.9, 827b65,-72,0
00:17.1, 827b65,-73,0
00:17.1, 827b65,-68,0
00:17.1, 827b65,-63,0
00:17.1, 827b65,-61,0
00:17.3, 827b65,-64,0
00:17.5, 827b65,-63,0
00:17.5, 827b65,-64,0
00:18.3, 827b65,-65,0
00:18.3, 827b65,-64,0
00:18.5, 827b65,-75,0
00:19.2, 827b65,-64,0
00:19.2, 827b65,-63,0
00:19.3, 827b65,-57,0
00:19.4, 827b65,-65,0
00:20.0, 349e4a,-59,0
00:20.0, 349e4a,-60,0
00:20.2, 349e4a,-66,0
00:20.2, 349e4a,-66,0
00:20.4, 349e4a,-65,0
00:20.4, 349e4a,-64,0
00:20.4, 349e4a,-65,0
00:20.4, 349e4a,-59,0
00:20.6, 349e4a,-10,0
00:20.6, 349e4a,-58,0
00:20.7, 349e4a,-56,0
00:21.6, 349e4a,-66,0
00:21.8, 349e4a,-67,0
00:21.8, 349e4a,-63,0
00:22.1, 349e4a,-69,0
00:22.3, 349e4a,-67,0
00:22.6, 349e4a,-73,0
00:22.6, 349e4a,-73,0
00:22.8, 349e4a,-73,0
00:22.9, 349e4a,-73,0
00:23.1, 349e4a,-76,0
00:23.1, 349e4a,-66,0
00:23.5, 349e4a,-57,0
00:23.5, 349e4a,-55,0
00:24.1, 349e4a,-67,0
00:24.5, 349e4a,-67,0
00:24.5, 349e4a,-66,0
00:24.5, 349e4a,-66,0
00:24.5, 349e4a,-58,0
00:24.5, 349e4a,-68,0
00:25.3, 349e4a,-64,0
00:25.4, 349e4a,-45,0
00:25.6, 349e4a,-78,0
00:26.0, 349e4a,-61,0
00:26.0, 349e4a,-60,0
00:26.0, 349e4a,-60,0
00:26.6, 349e4a,-66,0
00:26.6, 349e4a,-68,0
00:26.6, 349e4a,-62,0
00:26.6, 349e4a,-61,0
00:26.6, 349e4a,-60,0
00:27.0, 349e4a,-60,0
00:27.0, 349e4a,-54,0
00:27.2, 349e4a,-58,0
00:27.3, 349e4a,-16,0
00:27.4, 349e4a,-62,0
00:27.6, 349e4a,-62,0
00:27.6, 349e4a,-62,0
00:27.6, 349e4a,-62,0
00:27.8, 349e4a,-60,0
00:28.0, 349e4a,-65,0
00:28.0, 349e4a,-69,0
00:28.4, 349e4a,-73,0
00:29.4, 349e4a,-71,0
00:29.4, 349e4a,-66,0
00:29.5, 349e4a,-60,0
00:29.6, 349e4a,-62,0
00:29.7, 349e4a,-63,0
00:29.9, 349e4a,-60,0
00:30.1, 349e4a,-67,0
00:30.1, 349e4a,-46,0
00:30.1, 349e4a,-59,0
00:30.8, a8390e,-65,0
00:30.8, a8390e,-64,0
00:31.0, a8390e,-61,0
00:31.2, a8390e,-70,0
00:31.4, a8390e,-66,0
00:31.4, a8390e,-65,0
00:31.4, a8390e,-64,0
00:31.6, a8390e,-68,0
00:31.6, a8390e,-68,0
00:31.6, a8390e,-65,0
00:31.7, a8390e,-59,0
00:32.0, a8390e,-61,0
00:32.0, a8390e,-63,0
00:32.5, a8390e,-58,0
00:32.7, a8390e,-57,0
00:32.7, a8390e,-58,0
00:32.9, a8390e,-59,0
00:32.9, a8390e,-59,0
00:33.0, a8390e,-61,0
00:33.1, a8390e,-61,0
00:33.1, a8390e,-62,0
00:33.1, a8390e,-57,0
00:33.2, a8390e,-63,0
00:33.3, a8390e,-63,0
00:33.5, a8390e,-61,0
00:33.5, a8390e,-63,0
00:33.7, a8390e,-63,0
00:33.7, a8390e,-57,0
00:33.8, a8390e,-63,0
00:33.9, a8390e,-60,0
00:34.0, a8390e,-64,0
00:34.1, a8390e,-70,0
00:34.3, a8390e,-72,0
00:34.5, a8390e,-63,0
00:34.9, a8390e,-65,0
00:35.1, a8390e,-68,0
00:35.1, a8390e,-65,0
00:36.2, a8390e,-56,0
00:36.2, a8390e,-63,0
00:36.2, a8390e,-21,0
00:36.3, a8390e,-67,0
00:36.3, a8390e,-69,0
00:36.4, a8390e,-61,0
00:36.4, a8390e,-63,0
00:36.4, a8390e,-63,0
00:36.4, a8390e,-60,0
00:36.6, a8390e,-63,0
00:37.2, a8390e,-72,0
00:37.2, a8390e,-71,0
00:37.2, a8390e,-74,0
00:37.2, a8390e,-48,0
00:37.2, a8390e,-63,0
00:37.4, a8390e,-63,0
00:37.4, a8390e,-63,0
00:37.4, a8390e,-63,0
00:37.6, a8390e,-73,0
00:37.6, a8390e,-70,0
00:37.8, a8390e,-68,0
00:38.0, a8390e,-57,0
00:38.0, a8390e,-55,0
00:38.2, a8390e,-64,0
00:38.2, a8390e,-54,0
00:38.4, a8390e,-56,0
00:38.7, a8390e,-55,0
00:38.7, a8390e,-58,0
00:38.9, a8390e,-54,0
00:38.9, a8390e,-57,0
00:39.1, a8390e,-60,0
00:39.2, a8390e,-68,0
00:39.3, a8390e,-64,0
00:39.9, a8390e,-64,0
00:40.9, a8390e,-64,0
00:41.3, 8e276b,-63,0
00:41.3, 8e276b,-63,0
00:41.3, 8e276b,-63,0
00:41.3, 8e276b,-66,0
00:41.3, 8e276b,-68,0
00:41.6, a8390e,-65,0
00:42.7, 8e276b,-62,0
00:43.0, 8e276b,-68,0
00:43.3, 8e276b,-64,0
00:43.3, 8e276b,-51,0
00:43.3, 8e276b,-58,0
00:43.3, 8e276b,-63,0
00:43.4, 8e276b,-64,0
00:43.9, 8e276b,-64,0
00:43.9, 8e276b,-72,0
00:44.0, 8e276b,-66,0
00:44.4, 8e276b,-69,0
00:44.4, 8e276b,-71,0
00:44.4, 8e276b,-62,0
00:44.4, 8e276b,-61,0
00:45.0, 8e276b,-72,0
00:45.0, 8e276b,-74,0
00:45.0, 8e276b,-74,0
00:45.4, 8e276b,-58,0
00:45.4, 8e276b,-57,0
00:45.4, 8e276b,-60,0
00:45.4, 8e276b,-57,0
00:45.4, 8e276b,-65,0
00:45.4, 8e276b,-62,0
00:45.8, 8e276b,-58,0
00:45.8, 8e276b,-58,0
00:45.8, 8e276b,-63,0
00:46.1, 8e276b,-66,0
00:46.2, 8e276b,-53,0
00:46.2, 8e276b,-57,0
00:46.2, 8e276b,-58,0
00:46.3, 8e276b,-64,0
00:46.7, 8e276b,-75,0
00:47.1, 8e276b,-70,0
00:47.1, 8e276b,-70,0
00:47.5, 8e276b,-68,0
00:47.6, 8e276b,-64,0
00:48.0, 8e276b,-55,0
00:48.1, 8e276b,-65,0
00:48.4, 8e276b,-61,0
00:48.5, 8e276b,-66,0
00:48.5, 8e276b,-65,0
00:49.1, 8e276b,-63,0
00:49.7, 8e276b,-60,0
00:49.7, 8e276b,-61,0
00:49.9, 8e276b,-68,0
00:50.3, 8e276b,-55,0
00:50.3, 8e276b,-64,0
00:50.4, 8e276b,-70,0
00:50.6, 8e276b,-65,0
00:50.7, 8e276b,-59,0
00:50.7, 8e276b,-67,0
00:50.7, 8e276b,-67,0
00:50.7, 8e276b,-67,0
00:51.2, 8e276b,-66,0
00:51.6, 8e276b,-65,0
00:51.6, 8e276b,-65,0
00:52.3, 827b65,-62,0
00:52.3, 827b65,-63,0
00:53.3, 827b65,-56,0
00:53.3, 827b65,-65,0
00:53.3, 827b65,-66,0
00:53.3, 827b65,-65,0
00:53.6, 827b65,-62,0
00:53.9, 827b65,-58,0
00:53.9, 827b65,-61,0
00:54.1, 827b65,-46,0
00:54.1, 827b65,-65,0
00:54.1, 827b65,-63,0
00:54.5, 827b65,-65,0
00:54.5, 827b65,-69,0
00:54.5, 827b65,-65,0
00:54.5, 827b65,-69,0
00:54.5, 827b65,-62,0
00:54.5, 827b65,-62,0
00:54.6, 827b65,-63,0
00:54.7, 827b65,-65,0
00:55.1, 827b65,-60,0
00:55.4, 827b65,-64,0
00:55.9, 827b65,-64,0
00:56.0, 827b65,-66,0
00:56.0, 827b65,-66,0
00:56.0, 827b65,-65,0
00:56.0, 827b65,-61,0
00:56.2, 827b65,-57,0
00:56.2, 827b65,-66,0
00:57.4, 827b65,-46,0
00:57.6, 827b65,-65,0
00:57.6, 827b65,-60,0
00:57.6, 827b65,-59,0
00:57.6, 827b65,-60,0
00:58.2, 827b65,-67,0
00:58.2, 827b65,-45,0
00:59.0, 827b65,-65,0
00:59.0, 827b65,-63,0
00:59.0, 827b65,-64,0
00:59.2, 827b65,-37,0
00:59.7, 827b65,-63,0
00:59.7, 827b65,-62,0
00:59.7, 827b65,-65,0
00:59.7, 827b65,-63,0
01:00.3, 827b65,-63,0
01:01.0, 827b65,-73,0
01:01.1, 827b65,-61,0
01:01.1, 827b65,-83,0
01:01.3, 827b65,-66,0
01:01.3, 827b65,-65,0
01:01.3, 827b65,-62,0
01:01.3, 827b65,-58,0
01:01.3, 827b65,-58,0
01:02.2, 827b65,-63,0
01:02.8, 349e4a,-64,0
01:02.8, 349e4a,-65,0
01:02.8, 349e4a,-47,0
01:02.8, 349e4a,-64,0
01:03.0, 349e4a,-64,0
01:03.0, 349e4a,-60,0
01:03.0, 349e4a,-64,0
01:03.2, 349e4a,-64,0
01:03.2, 349e4a,-60,0
01:03.2, 349e4a,-63,0
01:03.2, 349e4a,-65,0
01:03.2, 349e4a,-68,0
01:03.4, 349e4a,-64,0
01:04.4, 349e4a,-63,0
01:04.8, 349e4a,-59,0
01:04.8, 349e4a,-63,0
01:04.8, 349e4a,-60,0
01:04.9, 349e4a,-63,0
01:05.0, 349e4a,-56,0
01:05.0, 349e4a,-62,0
01:05.1, 349e4a,-61,0
01:05.2, 349e4a,-64,0
01:05.2, 349e4a,-63,0
01:05.3, 349e4a,-62,0
01:05.4, 349e4a,-63,0
01:05.9, 349e4a,-66,0
01:05.9, 349e4a,-64,0
01:06.3, 349e4a,-64,0
01:06.4, 349e4a,-74,0
01:06.9, 349e4a,-60,0
01:06.9, 349e4a,-64,0
01:07.3, 349e4a,-63,0
01:07.5, 349e4a,-62,0
01:07.5, 349e4a,-62,0
01:07.5, 349e4a,-58,0
01:08.2, 349e4a,-65,0
01:08.2, 349e4a,-64,0
01:08.3, 349e4a,-63,0
01:08.3, 349e4a,-64,0
01:08.3, 349e4a,-64,0
01:08.4, 349e4a,-64,0
01:08.9, 349e4a,-66,0
01:09.4, 349e4a,-66,0
01:09.4, 349e4a,-68,0
01:09.9, 349e4a,-67,0
01:10.1, 349e4a,-67,0
01:10.1, 349e4a,-66,0
01:10.2, 349e4a,-65,0
01:10.3, 349e4a,-67,0
01:10.8, 349e4a,-62,0
01:11.1, 349e4a,-64,0
01:11.2, 349e4a,-61,0
01:11.2, 349e4a,-63,0
01:11.3, 349e4a,-64,0
01:11.8, 349e4a,-64,0
01:12.2, 349e4a,-66,0
01:12.2, 349e4a,-67,0
01:12.4, 349e4a,-70,0
01:12.5, 349e4a,-69,0
01:12.7, 349e4a,-64,0
01:12.7, 349e4a,-63,0
01:12.7, 349e4a,-65,0
01:13.1, 349e4a,-46,0
01:13.6, a8390e,-66,0
01:13.6, a8390e,-65,0
01:13.6, a8390e,-65,0
01:13.8, a8390e,-70,0
01:14.2, a8390e,-64,0
01:14.4, a8390e,-69,0
01:14.4, a8390e,-70,0
01:14.4, a8390e,-64,0
01:14.5, a8390e,-62,0
01:14.5, a8390e,-64,0
01:14.5, a8390e,-66,0
01:14.6, a8390e,-65,0
01:14.7, a8390e,-60,0
01:14.7, a8390e,-41,0
01:14.8, a8390e,-66,0
01:15.3, a8390e,-67,0
01:15.6, a8390e,-60,0
01:15.6, a8390e,-64,0
01:15.7, a8390e,-55,0
01:15.7, a8390e,-65,0
01:15.7, a8390e,-67,0
01:16.3, a8390e,-84,0
01:16.8, a8390e,-63,0
01:16.9, a8390e,-64,0
01:16.9, a8390e,-63,0
01:16.9, a8390e,-64,0
01:17.3, a8390e,-65,0
01:17.3, a8390e,-66,0
01:17.3, a8390e,-65,0
01:17.4, a8390e,-65,0
01:17.5, a8390e,-66,0
01:17.5, a8390e,-67,0
01:17.6, a8390e,-67,0
01:17.9, a8390e,-66,0
01:17.9, a8390e,-64,0
01:17.9, a8390e,-66,0
01:18.9, a8390e,-63,0
01:19.0, a8390e,-62,0
01:19.1, a8390e,-61,0
01:19.3, a8390e,-63,0
01:19.4, a8390e,-63,0
01:19.8, a8390e,-63,0
01:19.9, a8390e,-64,0
01:20.0, a8390e,-60,0
01:20.0, a8390e,-60,0
01:20.4, a8390e,-65,0
01:20.4, a8390e,-66,0
01:20.4, a8390e,-64,0
01:20.6, a8390e,-65,0
01:20.6, a8390e,-64,0
01:20.6, a8390e,-65,0
01:21.7, a8390e,-71,0
01:21.7, a8390e,-10,0
01:21.8, a8390e,-64,0
01:21.8, a8390e,-61,0
01:21.8, a8390e,-65,0
01:22.0, a8390e,-63,0
01:22.0, a8390e,-63,0
01:22.1, a8390e,-64,0
01:22.7, a8390e,-59,0
01:22.7, a8390e,-60,0
01:22.7, a8390e,-61,0
01:22.7, a8390e,-61,0
01:22.9, a8390e,-61,0
01:22.9, a8390e,-59,0
01:23.5, a8390e,-62,0
01:23.5, a8390e,-64,0
01:23.5, a8390e,-66,0
01:23.7, 8e276b,-68,0
01:23.7, 8e276b,-67,0
01:24.2, 8e276b,-58,0
01:24.2, 8e276b,-60,0
01:24.2, 8e276b,-58,0
01:24.2, 8e276b,-58,0
01:24.7, 8e276b,-63,0
01:24.7, 8e276b,-63,0
01:24.7, 8e276b,-63,0
01:25.5, 8e276b,-58,0
01:25.6, 8e276b,-67,0
01:25.6, 8e276b,-66,0
01:26.2, 8e276b,-64,0
01:26.2, 8e276b,-58,0
01:26.3, 8e276b,-58,0
01:26.8, 8e276b,-65,0
01:26.8, 8e276b,-66,0
01:26.8, 8e276b,-65,0
01:27.2, 8e276b,-72,0
01:27.7, 8e276b,-42,0
01:27.8, 8e276b,-58,0
01:27.8, 8e276b,-67,0
01:27.8, 8e276b,-60,0
01:27.8, 8e276b,-64,0
01:27.8, 8e276b,-67,0
01:28.2, 8e276b,-57,0
01:28.2, 8e276b,-67,0
01:28.2, 8e276b,-66,0
01:28.2, 8e276b,-66,0
01:28.7, 8e276b,-64,0
01:29.2, 8e276b,-60,0
01:29.3, 8e276b,-64,0
01:29.5, 8e276b,-63,0
01:29.9, 8e276b,-58,0
01:29.9, 8e276b,-63,0
01:30.4, 8e276b,-64,0
01:30.9, 8e276b,-71,0
01:30.9, 8e276b,-71,0
01:30.9, 8e276b,-71,0
01:31.3, 8e276b,-51,0
01:31.3, 8e276b,-63,0
01:31.3, 8e276b,-63,0
01:31.9, 8e276b,-64,0
01:31.9, 8e276b,-65,0
01:31.9, 8e276b,-60,0
01:31.9, 8e276b,-61,0
01:32.3, 8e276b,-57,0
01:32.3, 8e276b,-53,0
01:32.3, 8e276b,-60,0
01:32.3, 8e276b,-54,0
01:32.3, 8e276b,-64,0
01:32.3, 8e276b,-62,0
01:33.1, 8e276b,-61,0
01:33.1, 8e276b,-61,0
01:33.5, 8e276b,-62,0
01:33.5, 8e276b,-62,0
00:00.3, 8e276b,-51,10
00:00.3, 8e276b,-54,10
00:00.3, 8e276b,-54,10
00:00.6, 8e276b,-65,10
00:00.6, 8e276b,-66,10
00:00.7, 8e276b,-55,10
00:00.7, 8e276b,-56,10
00:01.0, 8e276b,-65,10
00:01.0, 8e276b,-66,10
00:01.2, 8e276b,-54,10
00:01.2, 8e276b,-54,10
00:01.6, 8e276b,-54,10
00:01.6, 8e276b,-54,10
00:01.6, 8e276b,-54,10
00:01.6, 8e276b,-56,10
00:01.9, 8e276b,-55,10
00:02.2, 8e276b,-55,10
00:02.2, 8e276b,-56,10
00:02.6, 8e276b,-55,10
00:02.9, 8e276b,-57,10
00:03.0, 8e276b,-83,10
00:03.0, 8e276b,-56,10
00:03.0, 8e276b,-87,10
00:03.4, 8e276b,-72,10
00:03.4, 8e276b,-53,10
00:03.4, 8e276b,-56,10
00:03.4, 8e276b,-55,10
00:03.5, 8e276b,-63,10
00:03.8, 8e276b,-55,10
00:03.8, 8e276b,-56,10
00:03.9, 8e276b,-88,10
00:04.3, 8e276b,-54,10
00:04.3, 8e276b,-67,10
00:04.7, 827b65,-70,10
00:04.7, 827b65,-58,10
00:04.7, 827b65,-57,10
00:04.7, 827b65,-58,10
00:05.1, 8e276b,-54,10
00:05.3, 827b65,-60,10
00:05.4, 827b65,-57,10
00:05.4, 827b65,-74,10
00:05.4, 827b65,-72,10
00:05.6, 827b65,-55,10
00:06.1, 827b65,-16,10
00:06.2, 827b65,-57,10
00:06.2, 827b65,-83,10
00:06.4, 827b65,-55,10
00:06.4, 827b65,-56,10
00:07.0, 827b65,-57,10
00:07.0, 827b65,-85,10
00:07.0, 827b65,-88,10
00:07.2, 827b65,-82,10
00:07.4, 827b65,-60,10
00:07.4, 827b65,-57,10
00:07.5, 827b65,-82,10
00:07.6, 827b65,-59,10
00:07.6, 827b65,-78,10
00:08.2, 827b65,-63,10
00:08.2, 827b65,-82,10
00:08.5, 827b65,-82,10
00:08.6, 827b65,-59,10
00:09.1, a6a767,-83,10
00:09.2, 827b65,-58,10
00:09.2, 827b65,-57,10
00:09.2, 827b65,-55,10
00:09.3, 827b65,-57,10
00:09.3, 827b65,-83,10
00:09.5, 827b65,-80,10
00:10.3, 827b65,-58,10
00:10.3, 827b65,-81,10
00:10.3, 827b65,-84,10
00:10.3, 827b65,-57,10
00:10.3, 827b65,-89,10
00:10.3, 827b65,-56,10
00:10.5, 827b65,-86,10
00:11.1, 827b65,-61,10
00:11.1, 827b65,-55,10
00:11.1, 827b65,-77,10
00:11.2, 827b65,-61,10
00:11.2, 827b65,-61,10
00:11.3, 827b65,-47,10
00:12.1, 827b65,-59,10
00:12.8, 827b65,-73,10
00:12.8, 827b65,-54,10
00:13.4, 827b65,-57,10
00:14.2, 827b65,-55,10
00:15.0, 827b65,-67,10
00:15.0, 827b65,-77,10
00:15.3, 349e4a,-65,10
00:15.4, 349e4a,-62,10
00:15.4, 349e4a,-54,10
00:15.5, 349e4a,-70,10
00:15.5, 349e4a,-69,10
00:15.7, 349e4a,-75,10
00:16.2, 349e4a,-58,10
00:16.5, 349e4a,-72,10
00:17.1, 349e4a,-73,10
00:17.1, 349e4a,-61,10
00:17.2, 349e4a,-55,10
00:17.3, 349e4a,-54,10
00:17.3, 349e4a,-54,10
00:17.4, 349e4a,-53,10
00:17.5, 349e4a,-47,10
00:18.0, 349e4a,-64,10
00:18.1, 349e4a,-59,10
00:18.1, 349e4a,-81,10
00:18.1, 349e4a,-57,10
00:18.6, 349e4a,-63,10
00:18.6, 349e4a,-89,10
00:18.6, 349e4a,-87,10
00:19.1, 349e4a,-54,10
00:19.3, 349e4a,-83,10
00:19.4, 349e4a,-54,10
00:19.4, 349e4a,-56,10
00:19.6, 349e4a,-54,10
00:19.6, 349e4a,-75,10
00:19.6, 349e4a,-75,10
00:19.9, 349e4a,-56,10
00:20.1, 349e4a,-73,10
00:20.3, 349e4a,-55,10
00:20.3, 349e4a,-55,10
00:20.6, 349e4a,-54,10
00:20.6, 349e4a,-55,10
00:20.6, 349e4a,-54,10
00:21.0, 349e4a,-60,10
00:21.0, 349e4a,-79,10
00:21.0, 349e4a,-57,10
00:21.6, 349e4a,-59,10
00:21.6, 349e4a,-59,10
00:21.6, 349e4a,-63,10
00:22.1, 349e4a,-66,10
00:22.1, 349e4a,-67,10
00:22.2, 349e4a,-56,10
00:22.2, 349e4a,-58,10
00:22.3, 349e4a,-57,10
00:22.3, 349e4a,-71,10
00:22.3, 349e4a,-71,10
00:22.3, 349e4a,-71,10
00:22.7, 349e4a,-75,10
00:22.7, 349e4a,-75,10
00:23.5, 349e4a,-54,10
00:23.5, 349e4a,-78,10
00:23.5, 349e4a,-79,10
00:24.5, 349e4a,-55,10
00:24.5, 349e4a,-83,10
00:24.5, 349e4a,-76,10
00:24.7, 349e4a,-57,10
00:24.7, 349e4a,-60,10
00:24.9, 349e4a,-57,10
00:24.9, 349e4a,-56,10
00:25.1, 349e4a,-57,10
00:25.1, 349e4a,-60,10
00:25.7, 349e4a,-57,10
00:25.7, 349e4a,-82,10
00:25.9, a8390e,-21,10
00:25.9, a8390e,-55,10
00:25.9, a8390e,-54,10
00:26.3, a8390e,-88,10
00:26.7, a8390e,-43,10
00:27.3, a8390e,-69,10
00:27.3, a8390e,-69,10
00:27.5, a8390e,-64,10
00:27.6, a8390e,-83,10
00:27.9, a8390e,-56,10
00:27.9, a8390e,-39,10
00:27.9, a8390e,-54,10
00:27.9, a8390e,-54,10
00:28.3, a8390e,-54,10
00:28.4, a8390e,-56,10
00:28.4, a8390e,-55,10
00:28.8, a8390e,-56,10
00:28.8, a8390e,-55,10
00:28.8, a8390e,-82,10
00:29.0, a8390e,-54,10
00:29.0, a8390e,-16,10
00:29.0, a8390e,-55,10
00:29.4, a8390e,-58,10
00:29.4, a8390e,-54,10
00:29.4, a8390e,-54,10
00:29.6, a8390e,-56,10
00:30.0, a8390e,-62,10
00:30.2, a8390e,-64,10
00:30.4, a8390e,-65,10
00:30.4, a8390e,-40,10
00:30.4, a8390e,-57,10
