Tiempo, LAP, Signal,Distancia
00:38.5, 827b65,-68,40
00:39.1, 827b65,-69,40
00:39.1, 827b65,-70,40
00:39.3, 827b65,-67,40
00:39.3, 827b65,-67,40
00:39.3, 827b65,-72,40
00:39.9, 827b65,-64,40
00:39.9, 827b65,-73,40
00:40.1, 827b65,-62,40
00:40.1, 827b65,-64,40
00:40.1, 827b65,-66,40
00:40.1, 827b65,-45,40
00:41.4, 827b65,-69,40
00:41.5, 827b65,-64,40
00:41.6, 827b65,-64,40
00:42.2, 827b65,-72,40
00:42.2, 827b65,-72,40
00:42.3, 827b65,-58,40
00:42.4, 827b65,-57,40
00:42.4, 827b65,-58,40
00:42.4, 827b65,-68,40
00:42.4, 827b65,-72,40
00:42.8, 827b65,-72,40
00:42.8, 827b65,-69,40
00:43.0, 827b65,-67,40
00:43.0, 827b65,-74,40
00:43.2, 827b65,-66,40
00:43.2, 827b65,-65,40
00:43.4, 827b65,-65,40
00:43.4, 827b65,-67,40
00:43.4, 827b65,-72,40
00:44.2, 827b65,-67,40
00:44.3, 827b65,-73,40
00:44.4, 827b65,-67,40
00:45.3, 827b65,-69,40
00:45.3, 827b65,-70,40
00:45.3, 827b65,-71,40
00:46.1, 827b65,-63,40
00:46.2, 827b65,-67,40
00:46.4, 827b65,-72,40
00:47.0, 349e4a,-68,40
00:47.0, 349e4a,-42,40
00:47.1, 349e4a,-75,40
00:47.2, 349e4a,-63,40
00:47.3, 349e4a,-67,40
00:47.5, 349e4a,-66,40
00:47.6, 349e4a,-77,40
00:48.5, 349e4a,-72,40
00:48.6, 349e4a,-71,40
00:49.8, 349e4a,-72,40
00:49.8, 349e4a,-69,40
00:50.2, 349e4a,-73,40
00:50.4, 349e4a,-75,40
00:51.0, 349e4a,-68,40
00:51.8, 349e4a,-72,40
00:52.5, 349e4a,-73,40
00:52.9, 349e4a,-69,40
00:53.9, 349e4a,-66,40
00:54.1, 349e4a,-45,40
00:54.7, 349e4a,-69,40
00:54.7, 349e4a,-69,40
00:54.9, 349e4a,-70,40
00:55.1, 349e4a,-71,40
00:56.6, 349e4a,-69,40
00:56.7, 349e4a,-45,40
00:57.2, a8390e,-65,40
00:57.7, a8390e,-74,40
00:58.6, a8390e,-70,40
00:58.6, a8390e,-70,40
00:58.7, 6ec919,-80,40
00:58.8, a8390e,-70,40
00:58.8, a8390e,-65,40
00:59.6, a8390e,-41,40
00:59.6, a8390e,-65,40
00:59.7, a8390e,-67,40
00:59.7, a8390e,-69,40
01:00.0, a8390e,-66,40
01:00.0, a8390e,-68,40
01:00.1, a8390e,-52,40
01:00.1, a8390e,-65,40
01:00.2, a8390e,-60,40
01:00.6, a8390e,-70,40
01:00.6, a8390e,-73,40
01:00.6, a8390e,-70,40
01:00.8, a8390e,-61,40
01:01.6, a8390e,-73,40
01:01.7, a8390e,-76,40
01:01.8, a8390e,-64,40
01:01.8, a8390e,-69,40
01:02.9, a8390e,-63,40
01:04.1, a8390e,-74,40
01:04.1, a8390e,-74,40
01:04.3, a8390e,-75,40
01:04.3, a8390e,-74,40
01:04.3, a8390e,-67,40
01:05.2, a8390e,-70,40
01:05.2, a8390e,-70,40
01:05.4, a8390e,-68,40
01:05.4, a8390e,-10,40
01:05.7, a8390e,-66,40
01:05.8, a8390e,-69,40
01:06.4, a8390e,-67,40
01:06.4, a8390e,-59,40
01:06.4, a8390e,-67,40
01:06.4, a8390e,-67,40
01:06.6, a8390e,-67,40
01:06.6, a8390e,-68,40
01:07.0, a8390e,-66,40
01:07.6, a8390e,-74,40
01:08.4, 8e276b,-74,40
01:09.2, 8e276b,-56,40
01:09.4, 8e276b,-65,40
01:09.6, 8e276b,-68,40
01:09.6, 8e276b,-70,40
01:09.6, 8e276b,-69,40
01:10.1, 8e276b,-72,40
01:10.1, 8e276b,-70,40
01:10.5, 8e276b,-70,40
01:11.5, 8e276b,-76,40
01:11.5, 8e276b,-73,40
01:11.7, 8e276b,-72,40
01:11.8, 8e276b,-71,40
01:12.3, 8e276b,-66,40
01:12.3, 8e276b,-58,40
01:12.3, 8e276b,-58,40
01:12.5, 8e276b,-67,40
01:12.5, 8e276b,-67,40
01:13.1, 8e276b,-69,40
01:13.2, 8e276b,-68,40
01:14.2, 8e276b,-75,40
01:15.2, 8e276b,-68,40
01:15.2, 8e276b,-67,40
01:15.2, 8e276b,-53,40
01:15.6, 8e276b,-67,40
01:16.0, 8e276b,-63,40
01:16.2, 8e276b,-68,40
01:16.2, 8e276b,-64,40
01:16.5, 8e276b,-64,40
01:16.8, 8e276b,-71,40
01:17.3, 8e276b,-71,40
01:17.8, 8e276b,-65,40
01:17.8, 8e276b,-66,40
01:17.9, 8e276b,-64,40
01:18.3, 8e276b,-73,40
01:18.3, 8e276b,-73,40
01:18.7, 8e276b,-64,40
01:18.7, 8e276b,-67,40
01:19.1, 8e276b,-54,40
01:19.8, 827b65,-53,40
01:19.8, 827b65,-67,40
01:19.8, 827b65,-67,40
01:20.0, 827b65,-66,40
01:20.7, 827b65,-67,40
01:21.5, 827b65,-70,40
01:21.5, 827b65,-70,40
01:21.5, 827b65,-70,40
01:21.7, 827b65,-71,40
01:22.7, 827b65,-67,40
01:23.5, 827b65,-66,40
01:23.5, 827b65,-64,40
01:23.6, 827b65,-74,40
01:23.7, 827b65,-66,40
01:25.1, 827b65,-67,40
01:25.1, 827b65,-64,40
01:25.2, 827b65,-71,40
01:25.6, 827b65,-72,40
01:26.0, 827b65,-65,40
01:26.0, 827b65,-66,40
01:26.0, 827b65,-59,40
01:26.6, 827b65,-65,40
01:26.6, 827b65,-64,40
01:26.7, 827b65,-72,40
01:26.8, 827b65,-65,40
01:27.7, 827b65,-67,40
01:28.0, 827b65,-70,40
01:28.7, 827b65,-72,40
01:28.9, 827b65,-58,40
01:28.9, 827b65,-66,40
01:29.4, 827b65,-64,40
01:29.5, 827b65,-56,40
01:29.5, 827b65,-74,40
01:29.7, 827b65,-67,40
01:29.7, 827b65,-75,40
01:29.8, 827b65,-75,40
01:31.8, 349e4a,-72,40
01:33.0, 349e4a,-75,40
01:33.1, 349e4a,-67,40
01:33.9, 349e4a,-74,40
01:34.3, 349e4a,-54,40
01:34.6, 349e4a,-67,40
00:00.9, 827b65,-72,50
00:01.4, 827b65,-69,50
00:02.0, 827b65,-70,50
00:02.3, 827b65,-69,50
00:02.9, 827b65,-68,50
00:02.9, 827b65,-55,50
00:02.9, 827b65,-52,50
00:02.9, 827b65,-70,50
00:03.4, 827b65,-65,50
00:03.7, 827b65,-70,50
00:03.8, 827b65,-73,50
00:03.9, 827b65,-70,50
00:04.6, 349e4a,-71,50
00:05.6, 349e4a,-71,50
00:06.0, 349e4a,-72,50
00:08.1, 349e4a,-72,50
00:08.1, 349e4a,-71,50
00:09.1, 349e4a,-70,50
00:09.1, 349e4a,-72,50
00:09.1, 349e4a,-74,50
00:10.9, 349e4a,-72,50
00:11.1, 349e4a,-66,50
00:11.3, 349e4a,-71,50
00:11.3, 349e4a,-66,50
00:11.6, 349e4a,-71,50
00:11.6, 349e4a,-54,50
00:12.4, 349e4a,-71,50
00:12.6, 349e4a,-72,50
00:13.5, 349e4a,-72,50
00:13.7, 349e4a,-74,50
00:13.9, 349e4a,-65,50
00:14.1, 349e4a,-69,50
00:14.1, 349e4a,-69,50
00:15.1, 349e4a,-64,50
00:15.8, a8390e,-72,50
00:15.9, a8390e,-58,50
00:16.5, a8390e,-71,50
00:16.8, a8390e,-70,50
00:17.0, a8390e,-70,50
00:18.5, a8390e,-72,50
00:18.7, a8390e,-63,50
00:18.7, a8390e,-70,50
00:18.9, a8390e,-72,50
00:20.2, a8390e,-71,50
00:20.4, a8390e,-71,50
00:20.4, a8390e,-68,50
00:21.1, a8390e,-72,50
00:22.2, a8390e,-74,50
00:22.2, a8390e,-71,50
00:22.4, a8390e,-72,50
00:22.4, a8390e,-16,50
00:22.5, a8390e,-72,50
00:22.6, a8390e,-77,50
00:23.1, a8390e,-70,50
00:23.1, a8390e,-72,50
00:23.3, a8390e,-71,50
00:23.3, a8390e,-71,50
00:23.7, a8390e,-68,50
00:23.7, a8390e,-72,50
00:23.7, a8390e,-72,50
00:23.7, a8390e,-72,50
00:24.6, a8390e,-75,50
00:25.3, a8390e,-60,50
00:25.3, a8390e,-58,50
00:27.5, 8e276b,-72,50
00:27.5, 8e276b,-73,50
00:27.9, 8e276b,-73,50
00:28.4, 8e276b,-77,50
00:28.5, 8e276b,-72,50
00:28.5, 8e276b,-72,50
00:28.9, 8e276b,-72,50
00:28.9, 8e276b,-72,50
00:33.3, 8e276b,-72,50
00:34.1, 8e276b,-76,50
00:35.3, 8e276b,-36,50
00:35.3, 8e276b,-72,50
00:36.1, 8e276b,-68,50
00:36.6, 8e276b,-72,50
00:36.6, 8e276b,-72,50
00:38.7, 827b65,-72,50
00:38.7, 827b65,-72,50
00:39.3, 827b65,-72,50
00:39.3, 827b65,-74,50
00:39.5, 827b65,-28,50
00:39.5, 827b65,-70,50
00:39.7, 827b65,-42,50
00:39.7, 827b65,-71,50
00:40.2, 827b65,-72,50
00:40.3, 827b65,-71,50
00:40.3, 827b65,-68,50
00:40.3, 827b65,-72,50
00:40.8, 827b65,-71,50
00:41.0, 827b65,-71,50
00:41.5, 827b65,-72,50
00:41.8, 827b65,-71,50
00:42.4, 827b65,-72,50
00:42.4, 827b65,-72,50
00:42.6, 827b65,-72,50
00:43.6, 827b65,-70,50
00:43.6, 827b65,-72,50
00:43.9, 827b65,-72,50
00:44.5, 827b65,-73,50
00:45.3, 827b65,-71,50
00:45.3, 827b65,-67,50
00:45.5, 827b65,-72,50
00:46.1, 827b65,-75,50
00:46.5, 827b65,-71,50
00:46.5, 827b65,-77,50
00:46.7, 827b65,-72,50
00:46.7, 827b65,-70,50
00:47.3, 827b65,-72,50
00:47.4, 827b65,-71,50
00:47.4, 827b65,-71,50
00:47.5, 827b65,-72,50
00:47.5, 827b65,-72,50
00:47.6, 827b65,-72,50
00:48.3, 827b65,-73,50
00:49.4, 349e4a,-74,50
00:50.1, 349e4a,-72,50
00:50.5, 349e4a,-77,50
00:50.5, 349e4a,-74,50
00:50.6, 349e4a,-75,50
00:51.2, 349e4a,-72,50
00:51.5, 349e4a,-57,50
00:52.5, 349e4a,-76,50
00:52.9, 349e4a,-76,50
00:52.9, 349e4a,-74,50
00:53.4, 349e4a,-72,50
00:53.4, 349e4a,-72,50
00:53.6, 349e4a,-70,50
00:53.8, 349e4a,-73,50
00:53.9, 349e4a,-71,50
00:55.4, 349e4a,-75,50
00:55.4, 349e4a,-73,50
00:55.6, 349e4a,-72,50
00:55.8, 349e4a,-72,50
00:56.0, 349e4a,-75,50
00:56.0, 349e4a,-72,50
00:56.5, 349e4a,-70,50
00:57.0, 349e4a,-40,50
00:57.0, 349e4a,-72,50
00:57.0, 349e4a,-72,50
00:57.0, 349e4a,-72,50
00:57.0, 349e4a,-76,50
00:58.3, 349e4a,-52,50
00:59.5, 349e4a,-28,50
00:59.5, 349e4a,-73,50
00:59.6, 349e4a,-75,50
01:00.3, a8390e,-72,50
01:01.7, a8390e,-70,50
01:01.7, a8390e,-65,50
01:01.7, a8390e,-72,50
01:01.8, a8390e,-72,50
01:01.9, a8390e,-29,50
01:02.8, a8390e,-71,50
01:03.0, a8390e,-69,50
01:03.2, a8390e,-53,50
01:03.2, a8390e,-72,50
01:03.2, a8390e,-70,50
01:04.1, a8390e,-74,50
01:04.1, a8390e,-73,50
01:04.8, a8390e,-72,50
01:04.8, a8390e,-72,50
01:05.4, a8390e,-16,50
01:05.4, a8390e,-71,50
01:05.9, a8390e,-69,50
01:05.9, a8390e,-28,50
01:06.9, a8390e,-71,50
01:06.9, a8390e,-71,50
01:07.0, a8390e,-72,50
01:07.0, a8390e,-59,50
01:07.1, a8390e,-67,50
01:07.2, a8390e,-75,50
01:07.2, a8390e,-70,50
01:07.8, a8390e,-75,50
01:08.1, a8390e,-72,50
01:08.1, a8390e,-76,50
01:08.3, a8390e,-75,50
01:08.5, a8390e,-72,50
01:08.5, a8390e,-70,50
01:09.1, a8390e,-78,50
01:09.6, a8390e,-68,50
01:10.2, a8390e,-68,50
01:10.7, a8390e,-75,50
01:11.3, 8e276b,-70,50
01:11.3, 8e276b,-69,50
01:11.7, 8e276b,-70,50
01:11.8, 8e276b,-73,50
01:13.2, 8e276b,-70,50
01:13.2, 8e276b,-71,50
01:13.2, 8e276b,-72,50
01:14.4, 8e276b,-51,50
01:14.4, 8e276b,-70,50
01:14.4, 8e276b,-72,50
01:15.2, 8e276b,-70,50
01:15.2, 8e276b,-71,50
01:15.2, 8e276b,-70,50
01:15.2, 8e276b,-46,50
01:15.5, 8e276b,-74,50
01:15.6, 8e276b,-72,50
01:16.3, 8e276b,-70,50
01:16.9, 8e276b,-75,50
01:17.3, 8e276b,-73,50
01:17.9, 8e276b,-71,50
01:18.3, 8e276b,-68,50
01:18.3, 8e276b,-71,50
01:18.3, 8e276b,-70,50
01:18.3, 8e276b,-64,50
01:18.4, 8e276b,-74,50
01:18.7, 8e276b,-70,50
01:18.7, 8e276b,-68,50
01:19.8, 8e276b,-65,50
01:19.8, 8e276b,-72,50
01:19.8, 8e276b,-72,50
01:20.4, 8e276b,-72,50
01:20.9, 8e276b,-71,50
01:21.0, 8e276b,-68,50
01:21.0, 8e276b,-72,50
01:21.0, 8e276b,-74,50
01:21.4, 8e276b,-70,50
01:21.4, 8e276b,-68,50
01:21.4, 8e276b,-70,50
01:21.5, 8e276b,-76,50
01:21.8, 8e276b,-70,50
01:21.8, 8e276b,-70,50
01:22.9, 827b65,-71,50
01:22.9, 827b65,-71,50
01:23.1, 827b65,-71,50
01:23.1, 827b65,-68,50
01:23.2, 827b65,-73,50
01:23.2, 827b65,-72,50
01:24.0, 827b65,-52,50
01:25.0, 827b65,-62,50
01:25.0, 827b65,-72,50
01:25.2, 827b65,-66,50
01:25.2, 827b65,-70,50
01:25.7, 827b65,-72,50
01:25.9, 827b65,-74,50
01:26.1, 827b65,-74,50
01:26.1, 827b65,-75,50
01:26.2, 827b65,-70,50
01:26.2, 827b65,-71,50
01:27.0, 827b65,-71,50
01:27.1, 827b65,-72,50
01:28.1, 827b65,-69,50
01:28.1, 827b65,-70,50
01:28.1, 827b65,-74,50
01:28.9, 827b65,-70,50
01:29.1, 827b65,-75,50
01:29.1, 827b65,-68,50
01:29.7, 827b65,-70,50
01:29.9, 827b65,-71,50
01:29.9, 827b65,-72,50
01:30.5, 827b65,-67,50
01:31.1, 827b65,-68,50
01:31.2, 827b65,-72,50
01:31.2, 827b65,-72,50
01:31.3, 827b65,-71,50
01:31.4, 827b65,-72,50
01:32.0, 827b65,-70,50
01:32.6, 827b65,-72,50
01:32.6, 827b65,-71,50
01:32.6, 827b65,-70,50
01:32.6, 827b65,-73,50
01:32.8, 827b65,-68,50
01:32.8, 827b65,-66,50
01:33.7, 827b65,-52,50
01:33.9, 349e4a,-70,50
01:34.7, 349e4a,-74,50
00:01.3, 827b65,-72,60
00:01.9, 827b65,-51,60
00:01.9, 827b65,-37,60
00:02.3, 827b65,-72,60
00:02.5, 827b65,-75,60
00:02.5, 827b65,-71,60
00:02.6, 827b65,-52,60
00:02.6, 827b65,-77,60
00:03.5, 827b65,-72,60
00:03.7, 827b65,-72,60
00:04.0, 827b65,-73,60
00:04.0, 827b65,-72,60
00:04.4, 827b65,-71,60
00:05.4, 827b65,-73,60
00:05.6, 827b65,-70,60
00:06.4, 827b65,-68,60
00:06.4, 827b65,-72,60
00:06.5, 827b65,-74,60
00:06.9, 827b65,-70,60
00:07.0, 827b65,-66,60
00:08.1, 827b65,-72,60
00:08.5, 827b65,-52,60
00:09.1, 827b65,-67,60
00:09.3, 827b65,-31,60
00:10.0, 827b65,-75,60
00:10.8, 349e4a,-75,60
00:11.4, 349e4a,-72,60
00:11.4, 349e4a,-73,60
00:11.6, 349e4a,-74,60
00:11.6, 349e4a,-71,60
00:11.8, 349e4a,-71,60
00:13.7, 349e4a,-74,60
00:13.9, 349e4a,-72,60
00:13.9, 349e4a,-72,60
00:13.9, 349e4a,-76,60
00:13.9, 349e4a,-72,60
00:13.9, 349e4a,-72,60
00:14.3, 349e4a,-73,60
00:14.3, 349e4a,-10,60
00:15.3, 349e4a,-70,60
00:16.1, 349e4a,-75,60
00:16.1, 349e4a,-75,60
00:16.3, 349e4a,-73,60
00:16.4, 349e4a,-75,60
00:16.5, 349e4a,-76,60
00:16.8, 349e4a,-76,60
00:18.2, 349e4a,-73,60
00:18.4, 349e4a,-72,60
00:18.4, 349e4a,-56,60
00:18.4, 349e4a,-74,60
00:18.5, 349e4a,-72,60
00:19.0, 349e4a,-76,60
00:20.3, 349e4a,-78,60
00:20.7, 349e4a,-73,60
00:21.0, 349e4a,-10,60
00:21.1, 349e4a,-55,60
00:21.1, 349e4a,-73,60
00:21.1, 349e4a,-70,60
00:22.2, a8390e,-73,60
00:22.5, a8390e,-72,60
00:22.5, a8390e,-67,60
00:22.5, a8390e,-72,60
00:22.7, a8390e,-72,60
00:22.7, a8390e,-70,60
00:23.3, a8390e,-70,60
00:23.3, a8390e,-73,60
00:24.1, a8390e,-71,60
00:24.9, a8390e,-77,60
00:25.4, a8390e,-76,60
00:25.4, a8390e,-72,60
00:26.6, a8390e,-66,60
00:27.7, a8390e,-74,60
00:27.8, a8390e,-75,60
00:27.9, a8390e,-76,60
00:28.0, a8390e,-74,60
00:28.6, a8390e,-74,60
00:28.8, a8390e,-75,60
00:29.0, a8390e,-75,60
00:29.3, a8390e,-72,60
00:29.5, a8390e,-71,60
00:29.9, a8390e,-21,60
00:30.1, a8390e,-72,60
00:30.1, a8390e,-70,60
00:30.7, a8390e,-72,60
00:30.7, a8390e,-71,60
00:31.9, a8390e,-74,60
00:31.9, a8390e,-76,60
00:32.1, a8390e,-73,60
00:34.3, 8e276b,-73,60
00:34.8, 8e276b,-70,60
00:35.4, 8e276b,-77,60
00:35.6, 8e276b,-69,60
00:35.6, 8e276b,-70,60
00:36.0, 8e276b,-73,60
00:36.0, 8e276b,-72,60
00:36.4, 8e276b,-75,60
00:36.4, 8e276b,-74,60
00:37.8, 8e276b,-74,60
00:39.0, 8e276b,-53,60
00:39.0, 8e276b,-71,60
00:39.1, 8e276b,-73,60
00:39.5, 8e276b,-70,60
00:40.3, 8e276b,-72,60
00:40.3, 8e276b,-53,60
00:40.3, 8e276b,-72,60
00:40.9, 8e276b,-74,60
00:40.9, 8e276b,-73,60
00:41.8, 8e276b,-77,60
00:42.1, 8e276b,-43,60
00:42.4, 8e276b,-72,60
00:42.6, 8e276b,-72,60
00:43.0, 8e276b,-72,60
00:43.0, 8e276b,-54,60
00:43.9, 827b65,-72,60
00:45.5, 827b65,-72,60
00:45.7, 827b65,-71,60
00:46.6, 1fa0c6,-54,60
00:47.0, 827b65,-75,60
00:47.6, 827b65,-70,60
00:47.6, 827b65,-70,60
00:47.6, 827b65,-51,60
00:47.8, 827b65,-71,60
00:47.8, 827b65,-71,60
00:48.6, 827b65,-72,60
00:48.8, 827b65,-71,60
00:49.8, 827b65,-73,60
00:49.8, 827b65,-73,60
00:50.5, 827b65,-73,60
00:50.5, 827b65,-72,60
00:50.5, 827b65,-72,60
00:50.7, 827b65,-71,60
00:51.7, 827b65,-71,60
00:52.3, 827b65,-71,60
00:52.4, 827b65,-39,60
00:52.7, 827b65,-73,60
00:52.8, 827b65,-73,60
00:52.9, 827b65,-72,60
00:52.9, 827b65,-73,60
00:53.6, 827b65,-71,60
00:53.6, 827b65,-73,60
00:53.8, 827b65,-38,60
00:56.0, 349e4a,-73,60
00:56.5, 349e4a,-74,60
00:56.7, 349e4a,-70,60
01:01.0, 349e4a,-73,60
01:01.2, 349e4a,-75,60
01:01.2, 349e4a,-71,60
01:01.6, 349e4a,-73,60
01:02.2, 349e4a,-73,60
01:02.9, 349e4a,-73,60
01:03.1, 349e4a,-72,60
01:05.1, 349e4a,-75,60
01:05.8, 1c1e4b,-52,60
01:06.3, a8390e,-72,60
01:06.9, a8390e,-72,60
01:07.5, a8390e,-73,60
01:08.1, a8390e,-80,60
01:09.4, a8390e,-70,60
01:09.4, a8390e,-71,60
01:09.6, a8390e,-72,60
01:09.6, a8390e,-70,60
01:09.6, a8390e,-72,60
01:10.1, a8390e,-72,60
01:12.5, a8390e,-10,60
01:12.5, a8390e,-71,60
01:13.3, a8390e,-72,60
01:14.7, a8390e,-70,60
01:14.7, a8390e,-72,60
01:15.3, a8390e,-72,60
01:15.4, a8390e,-75,60
01:16.2, a8390e,-51,60
01:16.2, a8390e,-72,60
01:16.2, a8390e,-16,60
01:18.4, 8e276b,-74,60
01:18.5, 8e276b,-73,60
01:18.6, 8e276b,-71,60
01:18.7, 8e276b,-72,60
01:23.1, 8e276b,-74,60
01:24.7, 8e276b,-72,60
01:24.8, 8e276b,-74,60
01:25.1, 8e276b,-73,60
01:25.1, 8e276b,-74,60
01:25.1, 8e276b,-70,60
01:25.3, 8e276b,-72,60
01:25.3, 8e276b,-70,60
01:28.3, 827b65,-71,60
01:29.3, 827b65,-73,60
01:30.0, 827b65,-71,60
01:30.0, 827b65,-73,60
01:30.2, 827b65,-71,60
01:31.4, 827b65,-71,60
01:31.4, 827b65,-75,60
01:31.4, 827b65,-72,60
01:32.2, 827b65,-72,60
01:32.2, 827b65,-72,60
00:05.9, 827b65,-73,70
00:05.9, 827b65,-72,70
00:06.1, 827b65,-73,70
00:06.1, 827b65,-75,70
00:06.7, 827b65,-75,70
00:06.8, 827b65,-72,70
00:08.0, 827b65,-72,70
00:08.0, 827b65,-45,70
00:08.9, 827b65,-56,70
00:09.8, 827b65,-76,70
00:10.0, 827b65,-72,70
00:11.1, 827b65,-73,70
00:11.1, 827b65,-75,70
00:11.2, 827b65,-72,70
00:11.3, 827b65,-74,70
00:12.7, 827b65,-72,70
00:12.7, 827b65,-75,70
00:12.9, 827b65,-73,70
00:13.1, 827b65,-73,70
00:13.3, 827b65,-71,70
00:13.9, 827b65,-72,70
00:13.9, 827b65,-72,70
00:14.0, 827b65,-57,70
00:14.1, 827b65,-72,70
00:14.2, 827b65,-57,70
00:14.8, 827b65,-74,70
00:15.0, 827b65,-72,70
00:15.6, 827b65,-73,70
00:16.0, 349e4a,-73,70
00:16.0, 349e4a,-72,70
00:16.2, 349e4a,-72,70
00:18.1, 349e4a,-71,70
00:18.3, 349e4a,-73,70
00:18.3, 349e4a,-78,70
00:19.1, 349e4a,-72,70
00:20.1, 349e4a,-71,70
00:21.7, 349e4a,-73,70
00:24.2, 349e4a,-73,70
00:24.4, 349e4a,-72,70
00:26.9, 349e4a,-76,70
00:27.3, a8390e,-76,70
00:27.8, a8390e,-76,70
00:28.5, a8390e,-76,70
00:28.9, a8390e,-73,70
00:31.8, e063fc,-78,70
00:32.9, a8390e,-74,70
00:33.5, a8390e,-75,70
00:34.2, a8390e,-75,70
00:34.2, a8390e,-74,70
00:40.8, 8e276b,-77,70
00:43.9, 8e276b,-69,70
00:45.5, 8e276b,-52,70
00:58.9, 827b65,-76,70
01:02.1, 349e4a,-75,70
01:08.1, 349e4a,-73,70
01:20.0, a8390e,-76,70
01:31.6, 8e276b,-74,70