Tiempo; LAP; Signal; Distancia
00:07:21.858; a8390e;-81;40
00:07:21.889; a8390e;-77;40
00:07:21.939; a8390e;-72;40
00:07:22.111; a8390e;-75;40
00:07:23.308; a8390e;-75;40
00:07:23.959; a8390e;-74;40
00:07:24.156; a8390e;-71;40
00:07:24.175; a8390e;-72;40
00:07:25.016; a8390e;-72;40
00:07:25.788; a8390e;-73;40
00:07:26.348; 8e276b;-75;40
00:07:26.721; 8e276b;-68;40
00:07:26.756; 8e276b;-74;40
00:07:27.210; 8e276b;-73;40
00:07:27.487; 8e276b;-75;40
00:07:28.196; 8e276b;-71;40
00:07:28.206; 8e276b;-68;40
00:07:28.216; 8e276b;-73;40
00:07:28.424; 8e276b;-72;40
00:07:28.592; 8e276b;-70;40
00:07:28.614; 8e276b;-73;40
00:07:28.625; 8e276b;-71;40
00:07:29.822; 8e276b;-74;40
00:07:30.656; 8e276b;-70;40
00:07:30.667; 8e276b;-71;40
00:07:32.585; 8e276b;-78;40
00:07:32.875; 8e276b;-72;40
00:07:32.994; 8e276b;-70;40
00:07:33.766; 8e276b;-73;40
00:07:34.396; 8e276b;-69;40
00:07:34.406; 8e276b;-67;40
00:07:34.417; 8e276b;-67;40
00:07:35.160; 8e276b;-70;40
00:07:35.639; 8e276b;-70;40
00:07:36.402; 8e276b;-71;40
00:07:36.572; 827b65;-70;40
00:07:37.143; 827b65;-72;40
00:07:37.160; 827b65;-73;40
00:07:37.629; 827b65;-72;40
00:07:37.737; 827b65;-72;40
00:07:37.857; 827b65;-70;40
00:07:38.134; 827b65;-71;40
00:07:38.161; 827b65;-72;40
00:07:38.173; 827b65;-72;40
00:07:38.232; 827b65;-78;40
00:07:38.821; 827b65;-70;40
00:07:38.998; 827b65;-72;40
00:07:39.040; 827b65;-71;40
00:07:39.569; 827b65;-70;40
00:07:39.603; 827b65;-71;40
00:07:39.918; 827b65;-70;40
00:07:40.813; 827b65;-68;40
00:07:41.034; 827b65;-71;40
00:07:41.706; 827b65;-76;40
00:07:42.154; 827b65;-73;40
00:07:42.309; 827b65;-72;40
00:07:42.333; 827b65;-71;40
00:07:43.056; 827b65;-70;40
00:07:43.090; 827b65;-71;40
00:07:43.939; 827b65;-72;40
00:07:44.107; 827b65;-56;40
00:07:44.851; 827b65;-67;40
00:07:44.990; 827b65;-74;40
00:07:45.155; 827b65;-71;40
00:07:45.167; 827b65;-70;40
00:07:45.399; 827b65;-70;40
00:07:46.831; 827b65;-71;40
00:07:46.879; 827b65;-72;40
00:07:47.013; 827b65;-58;40
00:07:47.665; 349e4a;-73;40
00:07:47.828; 349e4a;-70;40
00:07:47.969; 349e4a;-67;40
00:07:48.105; 349e4a;-78;40
00:07:48.124; 349e4a;-78;40
00:07:48.126; 349e4a;-73;40
00:07:48.137; 349e4a;-75;40
00:07:48.327; 349e4a;-70;40
00:07:49.665; 349e4a;-70;40
00:07:49.680; 349e4a;-70;40
00:07:50.180; 349e4a;-70;40
00:07:50.702; 349e4a;-72;40
00:07:50.715; 349e4a;-70;40
00:07:51.216; 349e4a;-74;40
00:07:51.255; 349e4a;-74;40
00:07:51.722; 349e4a;-70;40
00:07:51.754; 349e4a;-72;40
00:07:52.231; 349e4a;-70;40
00:07:52.289; 349e4a;-77;40
00:07:52.301; 349e4a;-77;40
00:07:52.573; 349e4a;-71;40
00:07:53.058; 349e4a;-74;40
00:07:53.096; 349e4a;-78;40
00:07:53.242; 349e4a;-70;40
00:07:53.298; 349e4a;-76;40
00:07:53.636; 349e4a;-71;40
00:07:54.695; 349e4a;-73;40
00:07:55.477; 349e4a;-70;40
00:07:55.492; 349e4a;-64;40
00:07:55.528; 349e4a;-70;40
00:07:55.603; 349e4a;-70;40
00:07:55.666; 349e4a;-70;40
00:07:55.684; 349e4a;-71;40
00:07:55.896; 349e4a;-76;40
00:07:56.414; 349e4a;-68;40
00:07:57.349; 349e4a;-77;40
00:07:57.567; 349e4a;-74;40
00:07:57.911; a8390e;-70;40
00:07:58.911; a8390e;-74;40
00:07:59.072; a8390e;-69;40
00:07:59.355; a8390e;-72;40
00:08:00.382; a8390e;-71;40
00:08:00.727; a8390e;-72;40
00:08:01.146; a8390e;-82;40
00:08:02.567; a8390e;-76;40
00:08:02.602; a8390e;-75;40
00:08:03.822; a8390e;-73;40
00:08:03.851; a8390e;-71;40
00:08:04.028; a8390e;-69;40
00:08:04.039; a8390e;-70;40
00:08:04.722; a8390e;-71;40
00:08:04.856; a8390e;-77;40
00:08:04.903; a8390e;-71;40
00:08:05.533; a8390e;-73;40
00:08:05.684; a8390e;-70;40
00:08:05.848; a8390e;-72;40
00:08:06.335; a8390e;-72;40
00:08:06.621; a8390e;-71;40
00:08:06.634; a8390e;-71;40
00:08:06.781; a8390e;-72;40
00:08:06.943; a8390e;-70;40
00:08:06.954; a8390e;-68;40
00:08:07.622; a8390e;-70;40
00:08:07.832; a8390e;-71;40
00:08:08.294; a8390e;-70;40
00:08:08.320; a8390e;-69;40
00:08:08.332; a8390e;-70;40
00:08:08.870; 8e276b;-70;40
00:08:09.106; 8e276b;-69;40
00:08:09.118; 8e276b;-68;40
00:08:09.133; 8e276b;-70;40
00:08:09.146; 8e276b;-73;40
00:08:09.158; 8e276b;-74;40
00:08:09.181; 8e276b;-73;40
00:08:09.470; 8e276b;-77;40
00:08:09.494; 8e276b;-72;40
00:08:09.517; 8e276b;-72;40
00:08:10.338; 8e276b;-68;50
00:08:10.400; 8e276b;-77;50
00:08:11.240; 8e276b;-77;50
00:08:11.383; 8e276b;-68;50
00:08:11.412; 8e276b;-66;50
00:08:11.576; 8e276b;-71;50
00:08:11.600; 8e276b;-71;50
00:08:12.608; 8e276b;-70;50
00:08:12.646; 8e276b;-73;50
00:08:13.122; 8e276b;-74;50
00:08:13.149; 8e276b;-73;50
00:08:13.476; 8e276b;-73;50
00:08:13.495; 8e276b;-76;50
00:08:16.115; 8e276b;-70;50
00:08:16.140; 8e276b;-73;50
00:08:18.401; 8e276b;-72;50
00:08:18.441; 8e276b;-73;50
00:08:18.784; 8e276b;-64;50
00:08:19.143; 827b65;-73;50
00:08:19.328; 827b65;-77;50
00:08:19.935; 827b65;-71;50
00:08:19.950; 827b65;-70;50
00:08:20.123; 827b65;-72;50
00:08:20.217; 827b65;-76;50
00:08:21.567; 827b65;-72;50
00:08:22.235; 827b65;-75;50
00:08:22.344; 827b65;-72;50
00:08:22.387; 827b65;-71;50
00:08:23.059; 827b65;-75;50
00:08:23.353; 827b65;-74;50
00:08:23.482; 827b65;-72;50
00:08:23.600; 827b65;-69;50
00:08:25.885; 827b65;-70;50
00:08:26.895; 827b65;-74;50
00:08:27.075; 827b65;-72;50
00:08:27.096; 827b65;-73;50
00:08:27.689; 540ff0;-72;50
00:08:27.725; 540ff0;-72;50
00:08:27.739; 540ff0;-69;50
00:08:27.948; 827b65;-74;50
00:08:28.155; 827b65;-70;50
00:08:28.931; 827b65;-63;50
00:08:28.951; 827b65;-69;50
00:08:29.004; 827b65;-70;50
00:08:29.595; 827b65;-68;50
00:08:29.720; 540ff0;-79;50
00:08:31.114; 349e4a;-70;50
00:08:31.352; 349e4a;-71;50
00:08:31.811; 349e4a;-74;50
00:08:32.248; 349e4a;-73;50
00:08:32.929; 349e4a;-77;50
00:08:34.515; 349e4a;-66;50
00:08:35.420; 349e4a;-69;50
00:08:35.430; 349e4a;-66;50
00:08:35.779; 349e4a;-70;50
00:08:36.477; 349e4a;-70;50
00:08:37.510; 349e4a;-77;50
00:08:37.544; 349e4a;-71;50
00:08:37.883; 349e4a;-68;50
00:08:38.255; 349e4a;-71;50
00:08:38.328; 349e4a;-74;50
00:08:38.682; 349e4a;-67;50
00:08:38.861; 349e4a;-66;50
00:08:39.138; 349e4a;-78;50
00:08:39.931; 349e4a;-77;50
00:08:40.117; 349e4a;-75;50
00:08:40.689; a8390e;-73;50
00:08:41.680; a8390e;-71;50
00:08:42.317; a8390e;-70;50
00:08:42.331; a8390e;-72;50
00:08:42.471; a8390e;-74;50
00:08:43.025; a8390e;-69;50
00:08:43.207; a8390e;-69;50
00:08:43.728; a8390e;-76;50
00:08:44.091; a8390e;-77;50
00:08:44.272; a8390e;-68;50
00:08:44.508; a8390e;-71;50
00:08:44.529; a8390e;-71;50
00:08:44.736; a8390e;-70;50
00:08:45.409; a8390e;-75;50
00:08:45.992; a8390e;-74;50
00:08:46.191; a8390e;-76;50
00:08:46.646; a8390e;-66;50
00:08:46.659; a8390e;-64;50
00:08:46.832; a8390e;-67;50
00:08:47.683; a8390e;-69;50
00:08:47.709; a8390e;-69;50
00:08:48.840; a8390e;-75;50
00:08:49.085; a8390e;-70;50
00:08:49.363; a8390e;-71;50
00:08:49.496; a8390e;-79;50
00:08:49.556; a8390e;-70;50
00:08:49.578; a8390e;-71;50
00:08:49.597; a8390e;-70;50
00:08:49.801; a8390e;-71;50
00:08:49.814; a8390e;-71;50
00:08:50.372; a8390e;-72;50
00:08:50.413; a8390e;-72;50
00:08:50.562; a8390e;-71;50
00:08:50.582; a8390e;-72;50
00:08:51.000; d8b240;-78;50
00:08:51.038; d8b240;-75;50
00:08:51.938; 8e276b;-75;50
00:08:51.954; 8e276b;-75;50
00:08:52.001; 8e276b;-74;50
00:08:53.810; 8e276b;-71;50
00:08:53.957; d8b240;-74;50
00:08:54.229; 8e276b;-70;50
00:08:56.865; 8e276b;-70;50
00:08:57.710; 8e276b;-77;50
00:08:57.720; 8e276b;-79;50
00:08:58.115; 8e276b;-76;50
00:08:58.895; 8e276b;-74;50
00:08:58.916; 8e276b;-70;50
00:08:59.093; 8e276b;-73;50
00:08:59.106; 8e276b;-74;50
00:08:59.118; 8e276b;-74;50
00:08:59.755; 8e276b;-72;50
00:08:59.936; 8e276b;-69;50
00:09:00.188; 8e276b;-71;50
00:09:00.839; 8e276b;-73;50
00:09:01.974; 827b65;-73;50
00:09:03.217; 827b65;-78;50
00:09:04.482; 827b65;-74;50
00:09:05.585; 827b65;-73;50
00:09:06.346; 827b65;-77;50
00:09:07.836; 827b65;-75;50
00:09:08.122; 827b65;-70;50
00:09:08.669; 827b65;-74;50
00:09:08.701; 827b65;-76;50
00:09:09.597; 827b65;-77;50
00:09:11.570; 827b65;-76;50
00:09:11.828; 827b65;-76;50
00:09:13.246; 349e4a;-78;50
00:09:13.945; 349e4a;-73;50
00:09:14.880; 349e4a;-76;50
00:09:16.731; 349e4a;-76;50
00:09:19.161; 349e4a;-80;50
00:09:19.833; 349e4a;-72;50
00:09:20.229; 349e4a;-75;50
00:09:21.023; 349e4a;-75;50
00:09:21.716; 349e4a;-74;50
00:09:25.463; a8390e;-72;50
00:09:25.478; a8390e;-73;50
00:09:26.991; a8390e;-69;50
00:09:27.002; a8390e;-75;50
00:09:27.377; a8390e;-75;50
00:09:30.278; a8390e;-75;50
00:09:33.135; a8390e;-79;50
00:09:35.537; 8e276b;-77;50
00:09:35.565; 8e276b;-75;50
00:09:35.604; 8e276b;-80;50
00:09:36.561; 8e276b;-73;50
00:09:36.958; 8e276b;-74;50
00:09:37.972; 540ff0;-75;50
00:09:39.271; 8e276b;-75;50
00:09:41.894; 8e276b;-75;50
00:09:43.120; 8e276b;-75;50
00:09:44.922; 827b65;-77;50
00:09:45.573; 827b65;-77;60
00:09:45.761; 827b65;-74;60
00:09:46.603; 827b65;-76;60
00:09:48.448; 827b65;-69;60
00:09:49.204; 827b65;-76;60
00:09:49.217; 827b65;-80;60
00:09:51.809; 827b65;-74;60
00:09:51.837; 827b65;-72;60
00:09:52.618; 827b65;-78;60
00:09:53.346; 827b65;-77;60
00:09:53.366; 827b65;-76;60
00:09:53.573; 827b65;-77;60
00:09:53.942; 827b65;-72;60
00:09:55.039; 349e4a;-79;60
00:09:57.824; 349e4a;-71;60
00:09:58.584; 349e4a;-78;60
00:10:00.327; 349e4a;-78;60
00:10:01.559; 349e4a;-73;60
00:10:01.569; 349e4a;-78;60
00:10:02.625; 349e4a;-79;60
00:10:03.789; 349e4a;-77;60
00:10:03.812; 349e4a;-74;60
00:10:04.054; 349e4a;-73;60
00:10:08.655; a8390e;-76;60
00:10:09.081; a8390e;-76;60
00:10:09.816; a8390e;-76;60
00:10:10.286; a8390e;-80;60
00:10:10.297; a8390e;-78;60
00:10:12.427; a8390e;-75;60
00:10:14.434; a8390e;-80;60
00:10:14.446; a8390e;-77;60
00:10:15.300; a8390e;-80;60
00:10:17.921; 8e276b;-72;60
00:10:17.976; 8e276b;-75;60
00:10:18.376; 8e276b;-76;60
00:10:23.296; 8e276b;-77;60
00:10:23.666; 8e276b;-74;60
00:10:25.512; 8e276b;-68;60
00:10:25.920; 39cf21;-78;60
00:10:25.955; 8e276b;-71;60
00:10:26.417; 8e276b;-74;60
00:10:27.683; 827b65;-76;60
00:10:27.696; 827b65;-90;60
00:10:33.197; 827b65;-79;60
00:10:33.440; 827b65;-74;60
00:10:33.767; da4ed9;-92;60
00:10:37.239; 827b65;-79;60
00:10:39.269; d8b240;-76;60
00:10:39.459; 349e4a;-78;60
00:10:41.504; 349e4a;-76;60
00:10:41.921; 349e4a;-75;60
00:10:43.175; 349e4a;-72;60
00:10:45.448; 349e4a;-79;60
00:10:45.621; 349e4a;-75;60
00:10:45.634; 349e4a;-76;60
00:10:46.790; 349e4a;-72;60
00:10:50.685; a8390e;-76;60
00:10:52.620; a8390e;-72;60
00:10:53.660; a8390e;-76;60
00:10:53.970; a8390e;-75;60
00:10:54.406; a8390e;-78;60
00:11:02.295; 39cf21;-75;60
00:11:02.304; 39cf21;-75;60
00:11:15.273; d8b240;-73;60
00:11:15.283; d8b240;-72;60
00:11:16.752; 827b65;-75;60
00:11:16.993; 827b65;-70;60
00:11:17.011; 827b65;-72;60
00:11:17.026; 827b65;-75;60
00:11:17.270; 827b65;-73;60
00:11:17.504; 827b65;-74;60
00:11:19.851; 827b65;-82;60
00:11:20.610; 349e4a;-84;60
00:11:21.622; 349e4a;-72;60
00:11:22.055; 349e4a;-75;60
00:11:22.069; 349e4a;-72;60
00:11:22.225; 349e4a;-75;60
00:11:24.484; 349e4a;-75;60
00:11:26.278; 540ff0;-75;60
00:11:28.059; 349e4a;-78;60
00:11:30.034; 349e4a;-76;60
00:11:30.853; a8390e;-74;60
00:11:30.887; a8390e;-78;60
00:11:31.870; a8390e;-76;60
00:11:31.894; a8390e;-76;60
00:11:32.832; a8390e;-77;60
00:11:33.685; a8390e;-77;60
00:11:33.934; a8390e;-75;60
00:11:34.126; a8390e;-75;60
00:11:34.190; a8390e;-74;60
00:11:35.166; a8390e;-77;60
00:11:35.295; 39cf21;-75;70
00:11:36.564; a8390e;-74;70
00:11:36.812; a8390e;-75;70
00:11:37.175; a8390e;-74;70
00:11:37.815; a8390e;-74;70
00:11:37.851; a8390e;-78;70
00:11:38.081; a8390e;-73;70
00:11:39.222; a8390e;-74;70
00:11:39.820; a8390e;-76;70
00:11:40.301; a8390e;-74;70
00:11:40.701; a8390e;-78;70
00:11:40.736; a8390e;-78;70
00:11:43.241; 8e276b;-77;70
00:11:43.585; 8e276b;-78;70
00:11:44.297; 8e276b;-72;70
00:11:45.584; 8e276b;-76;70
00:11:47.155; 8e276b;-77;70
00:11:47.169; 8e276b;-74;70
00:11:47.193; 8e276b;-78;70
00:11:49.323; d8b240;-76;70
00:11:50.751; 8e276b;-76;70
00:11:52.235; 827b65;-75;70
00:11:53.086; 827b65;-75;70
00:11:55.322; 827b65;-77;70
00:11:56.159; 827b65;-75;70
00:12:00.086; 827b65;-73;70
00:12:00.336; 827b65;-78;70
00:12:00.429; 827b65;-73;70
00:12:00.525; 827b65;-75;70
00:12:00.668; 827b65;-73;70
00:12:01.318; 827b65;-74;70
00:12:01.519; 827b65;-81;70
00:12:02.121; 827b65;-75;70
00:12:02.135; 827b65;-78;70
00:12:04.861; 349e4a;-74;70
00:12:05.110; 349e4a;-72;70
00:12:05.604; 349e4a;-74;70
00:12:05.836; 349e4a;-71;70
00:12:06.258; 349e4a;-75;70
00:12:08.695; 349e4a;-78;70
00:12:08.708; 349e4a;-74;70
00:12:09.717; 349e4a;-76;70
00:12:09.932; 349e4a;-75;70
00:12:11.658; 39cf21;-73;70
00:12:12.169; 39cf21;-76;70
00:12:14.496; a8390e;-78;70
00:12:15.670; a8390e;-82;70
00:12:20.186; a8390e;-75;70
00:12:21.607; a8390e;-72;70
00:12:23.408; d8b240;-75;70
00:12:23.435; d8b240;-77;70
00:12:23.490; a8390e;-75;70
00:12:29.754; 8e276b;-76;70
00:12:30.214; 8e276b;-70;70
00:12:47.436; 39cf21;-74;70
00:12:54.294; 349e4a;-74;70
00:12:54.557; 349e4a;-76;70
00:12:54.769; 349e4a;-76;70
00:12:54.781; 349e4a;-71;70
00:12:57.574; d8b240;-77;70
00:12:59.042; a8390e;-74;70
00:12:59.067; a8390e;-73;70
00:13:00.805; d8b240;-78;70
00:13:00.849; d8b240;-73;70
00:13:02.966; a8390e;-73;70
00:13:02.990; a8390e;-72;70
00:13:05.030; a8390e;-77;70
00:13:06.112; a8390e;-75;70
00:13:06.148; a8390e;-80;70
00:13:07.128; a8390e;-73;70
00:13:07.316; a8390e;-72;70
00:13:08.072; a8390e;-74;70
00:13:08.084; a8390e;-76;70
00:13:08.769; a8390e;-74;70
00:13:08.776; a8390e;-76;70
00:13:08.788; a8390e;-74;70
00:13:08.959; a8390e;-72;70
00:13:08.971; a8390e;-74;70
00:13:12.351; 8e276b;-72;70
00:13:13.858; 540ff0;-76;70
00:13:14.223; 540ff0;-75;70
00:13:19.557; 8e276b;-76;70
00:13:20.351; 39cf21;-76;70
00:13:20.370; 39cf21;-72;70
00:13:22.969; 827b65;-76;70
00:13:29.984; 827b65;-75;70
00:13:30.121; 827b65;-74;70
00:13:32.606; 3e6749;-93;70
00:13:33.771; d8b240;-77;70
00:13:34.271; 349e4a;-75;70
00:13:34.718; 349e4a;-76;70
00:13:35.128; 349e4a;-79;70
00:13:36.180; 349e4a;-78;70
00:13:36.808; 349e4a;-77;70
00:13:39.278; 349e4a;-77;80
00:13:41.068; 349e4a;-77;80
00:13:44.662; a8390e;-73;80
00:13:44.883; 540ff0;-77;80
00:13:46.807; a8390e;-78;80
00:13:46.891; 540ff0;-74;80
00:13:47.573; a8390e;-79;80
00:13:48.831; a8390e;-73;80
00:13:48.854; a8390e;-75;80
00:13:49.688; a8390e;-75;80
00:13:53.974; a8390e;-78;80
00:13:54.628; 8e276b;-76;80
00:13:55.172; 8e276b;-76;80
00:13:55.596; 8e276b;-74;80
00:13:56.398; 8e276b;-77;80
00:14:00.071; 39cf21;-74;80
00:14:01.359; 8e276b;-76;80
00:14:01.962; 8e276b;-79;80
00:14:02.334; 8e276b;-76;80
00:14:02.355; 8e276b;-73;80
00:14:02.368; 8e276b;-72;80
00:14:06.305; 827b65;-76;80
00:14:07.259; 827b65;-78;80
00:14:07.270; 827b65;-77;80
00:14:07.418; 827b65;-79;80
00:14:07.475; d8b240;-79;80
00:14:07.499; d8b240;-78;80
00:14:08.615; 827b65;-75;80
00:14:08.661; 827b65;-77;80
00:14:08.803; 827b65;-75;80
00:14:09.400; 827b65;-74;80
00:14:09.505; 827b65;-75;80
00:14:09.719; d8b240;-75;80
00:14:12.323; 827b65;-76;80
00:14:13.374; 827b65;-78;80
00:14:14.089; 827b65;-75;80
00:14:14.391; 827b65;-70;80
00:14:14.561; 827b65;-77;80
00:14:19.624; 349e4a;-74;80
00:14:19.812; 540ff0;-72;80
00:14:20.783; 349e4a;-73;80
00:14:20.962; 349e4a;-75;80
00:14:20.987; 349e4a;-77;80
00:14:30.371; a8390e;-77;80
00:14:31.232; a8390e;-75;80
00:14:31.819; a8390e;-76;80
00:14:32.676; a8390e;-76;80
00:14:33.321; a8390e;-74;80
00:14:37.579; a8390e;-81;80
00:14:44.954; 8e276b;-73;80
00:14:45.341; 8e276b;-79;80
00:14:57.253; 827b65;-80;80
00:15:03.355; 349e4a;-79;80
00:15:18.909; d8b240;-73;80
00:15:19.208; a8390e;-75;80
00:15:31.054; 8e276b;-76;80
00:15:38.498; 827b65;-78;80
00:15:41.896; 39cf21;-71;80
00:15:45.192; 39cf21;-77;80
00:15:55.859; d8b240;-77;80
00:15:58.769; d8b240;-75;80
